marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date
US,51351143,R3JV142KGF68AP,B00EMUZJLO,411688320,Swatch Faux Fox Black Dial Plastic Orange Silicone Quartz Men's Watch SUOB709,Apparel,5.0,0.0,0.0,N,Y,Reliable Choice,"Like many others in the Swatch line, this timepiece is attractive, has a comfortable strap and is easy to read. Because of its reasonable price, it can be part of your Swatch collection, worn to match a particular outfit or a particular occasion. This version with the black face and vibrant red strap has become a goto selection for me.",2014-06-23
US,2833561,R2KOVA2Y23ZF9Q,B009DFSU3C,273191745,Michael Kors Women's Bradshaw Gold Bracelet Brown Dial Watch MK5696,Apparel,5.0,0.0,0.0,N,Y,Five Stars,Quality anx beautiful,2014-07-05
US,31081000,R287DOY8Y8MMKV,B00EMUZJLO,411688320,Swatch Faux Fox Black Dial Plastic Orange Silicone Quartz Men's Watch SUOB709,Apparel,5.0,0.0,0.0,N,Y,Get it!,"Love the watch. I originally saw it at the New York Airport at the Swatch store. I really liked the fact that they are water resistant and the rubber strap is very nice and comfortable. I bought it from Amazon a lot cheaper then at the Swatch store, saved me like $30. awesome fit and feel.",2014-07-05
US,13883643,RPVFLPOZ8FE6I,B0019M2ITY,318033085,Swatch Women's Menthol Tone LK292G Silver Stainless Steel Swiss Quartz with Silver Dial,Apparel,5.0,0.0,2.0,N,Y,Five Stars,good,2014-07-09
US,10851846,R3PQEOWQ9JNHLT,B0019M2ITY,318033085,Swatch Women's Menthol Tone LK292G Silver Stainless Steel Swiss Quartz with Silver Dial,Apparel,5.0,0.0,0.0,N,Y,A good choice for a lady who likes a little sparkle,I collect Swatch watches and received this as a gift from my husband. It's pretty and dainty but fun and modern. It can dress up an outfit or be worn everyday as a little sparkle and personality to any attire.,2014-07-13
US,51597219,R363TISWFN0KPQ,B0019M2ITY,318033085,Swatch Women's Menthol Tone LK292G Silver Stainless Steel Swiss Quartz with Silver Dial,Apparel,5.0,0.0,0.0,N,Y,Five Stars,excellent,2014-07-14
US,14776419,R3HW1EGBKVVGJ7,B009DFSU3C,273191745,Michael Kors Women's Bradshaw Gold Bracelet Brown Dial Watch MK5696,Apparel,5.0,0.0,1.0,N,Y,As Christmas gift for my girlfriend. She loved it.,"I bought this for my girlfriend and she loves it. Michael Kors watches are hot now and I got this one at a reasonable price.<br /><br />If my girlfriend is happy, of course I'm happy.",2014-07-16
US,7505463,R1N02YOK6RSI2U,B009DFSU3C,273191745,Michael Kors Women's Bradshaw Gold Bracelet Brown Dial Watch MK5696,Apparel,5.0,0.0,0.0,N,Y,Beautiful and elegant,Beautiful and elegant.  It was a gift for my sister who is small and petite.  The piece is a bit large but not too big considering the current style.  She loved it.,2014-07-18
US,49491141,RH04K6TZJJLYD,B00EMUZJLO,411688320,Swatch Faux Fox Black Dial Plastic Orange Silicone Quartz Men's Watch SUOB709,Apparel,4.0,4.0,4.0,N,Y,"Good watch, not great","Good watch, not great. The crystal is plastic, prone to scratches<br />The band is plastic, causes me to sweat more. Will change it out for a leather one, but it love the orange band....<br />Face is large and easy to read by my aging eyes!<br />Amazon price was great.",2014-08-05
US,4781262,R17C04JVLN5MHO,B009DFSU3C,273191745,Michael Kors Women's Bradshaw Gold Bracelet Brown Dial Watch MK5696,Apparel,5.0,0.0,0.0,N,Y,Five Stars,Very good and I'm so happy.,2014-08-05
US,13749930,R36R12IBW9KJP2,B009DFSU3C,273191745,Michael Kors Women's Bradshaw Gold Bracelet Brown Dial Watch MK5696,Apparel,5.0,1.0,1.0,N,Y,Five Stars,very nice,2014-08-10
US,43575088,R1ZQB6VL7B1HYQ,B00EMUZJLO,411688320,Swatch Faux Fox Black Dial Plastic Orange Silicone Quartz Men's Watch SUOB709,Apparel,3.0,1.0,2.0,N,N,not like others swatch watches I have,"does not work properly date change.. at little rough feeling machine inside, not like others swatch watches I have.",2014-08-14
US,42776658,RCWQ8SFSTGF2,B009DFSU3C,273191745,Michael Kors Women's Bradshaw Gold Bracelet Brown Dial Watch MK5696,Apparel,5.0,0.0,0.0,N,Y,Five Stars,Love it!,2014-08-17
US,37037731,R25S6LDR6BBSMD,B009DFSU3C,273191745,Michael Kors Women's Bradshaw Gold Bracelet Brown Dial Watch MK5696,Apparel,5.0,0.0,0.0,N,Y,Five Stars,Beautiful watch. Even prettier in person. I've had the most compliments.,2014-08-20
US,31714383,R3GA3MICTFT9WD,B009DFSU3C,273191745,Michael Kors Women's Bradshaw Gold Bracelet Brown Dial Watch MK5696,Apparel,5.0,0.0,0.0,N,Y,Five Stars,Exelent,2014-08-20
US,26894005,R3LMU6L7J09YR9,B009DFSU3C,273191745,Michael Kors Women's Bradshaw Gold Bracelet Brown Dial Watch MK5696,Apparel,5.0,0.0,0.0,N,Y,Beautiful watch!,Authentic michael kors.  Excellent price.,2014-09-11
US,7139774,R1PIY4SSUYQ0D2,B009DFSU3C,273191745,Michael Kors Women's Bradshaw Gold Bracelet Brown Dial Watch MK5696,Apparel,5.0,0.0,0.0,N,Y,Five Stars,Amazing watch. I love it!!,2014-09-14
US,50485115,RT4LKIK4QVNHS,B009DFSU3C,273191745,Michael Kors Women's Bradshaw Gold Bracelet Brown Dial Watch MK5696,Apparel,5.0,0.0,0.0,N,Y,Love Michael Kors!,Love this watch.....get great compliments every time I wear it.,2014-09-18
US,33086475,R1NHH5KFCYMGUX,B00EMUZJLO,411688320,Swatch Faux Fox Black Dial Plastic Orange Silicone Quartz Men's Watch SUOB709,Apparel,4.0,0.0,1.0,N,Y,Four Stars,Pretty cool but date setting is a bit complicated,2014-09-21
US,40953898,R1CZ3TMCF6U67H,B000UVTZXM,463600540,Swatch Ladies Watches YSS222G - WW,Apparel,5.0,0.0,1.0,N,Y,Five Stars,Excelente,2014-10-04
US,10773451,R20MC4RF8SHTNX,B009DFSU3C,273191745,Michael Kors Women's Bradshaw Gold Bracelet Brown Dial Watch MK5696,Apparel,5.0,0.0,0.0,N,N,Five Stars,Lindo!,2014-10-07
US,47089997,R2HAAF9NG7GV1O,B0019M2ITY,318033085,Swatch Women's Menthol Tone LK292G Silver Stainless Steel Swiss Quartz with Silver Dial,Apparel,5.0,3.0,3.0,N,N,BEST WATCH I'VE OWNED!,"I bought this watch at a high end jewelry store in Switzerland.  I love love love this watch!  I had Swatches as a teenager...the plastic band kind, and I thought it would be neat to buy one in the country where they originate.  I've worn this watch almost every day for over 5 years.  Yes, it has a few scratches on the face, but nothing that's really noticeable.  I've only changed the battery once.  And yes, the ticking is loud to some, but that's what Swatch is known for!  I did have a couple links removed at the jewelry store where I bought it, so those who say it can't be done are wrong!  Buy this watch if you're looking for something a little dressy with a bit of bling!  You won't be disappointed!",2014-10-09
US,8246874,R2P2I5BR81MZ44,B0019M2ITY,318033085,Swatch Women's Menthol Tone LK292G Silver Stainless Steel Swiss Quartz with Silver Dial,Apparel,2.0,1.0,2.0,N,Y,Two Stars,I live in Virginia. After three weeks its screen became foggy while it claims it is waterproof.,2014-10-14
US,11167263,R3F46VTS0FP87M,B009DFSU3C,273191745,Michael Kors Women's Bradshaw Gold Bracelet Brown Dial Watch MK5696,Apparel,5.0,0.0,0.0,N,Y,Five Stars,Prettier than picture..,2014-10-27
US,2268699,R3P37KXC8NF5IM,B004PIU8LE,376609974,Pink Floyd Dark Side Of The Moon Album Cover Spinner Key Chain,Apparel,5.0,0.0,0.0,N,N,better material and feel than I thought!,A lovely addition to my keychain.  Perfect gift for any Pink Floyd lover!,2014-10-28
US,45656375,R1WX6TI4OAK10D,B009DFSU3C,273191745,Michael Kors Women's Bradshaw Gold Bracelet Brown Dial Watch MK5696,Apparel,4.0,0.0,0.0,N,Y,this is a very beautiful watch. the color and detail is amazing,"this is a very beautiful watch. the color and detail is amazing. a very classic and elegant watch. my boyfriend loves it, he thinks it's a guy watch because of it's size. which is the only down fall, it has a lot of weight to it, but the price of beauty.",2014-10-29
US,30671801,R1XW0Y7RDADB25,B004PIU8LE,376609974,Pink Floyd Dark Side Of The Moon Album Cover Spinner Key Chain,Apparel,1.0,0.0,2.0,N,Y,One Star,"it was good for a while, once my keys fall down and this keychain broke",2014-10-29
US,34151104,R1V9L5E566O13M,B009DFSU3C,273191745,Michael Kors Women's Bradshaw Gold Bracelet Brown Dial Watch MK5696,Apparel,5.0,0.0,0.0,N,Y,Five Stars,Very classy love it one link too big though,2014-11-02
US,24346410,R28I2S83PQ1QU,B009DFSU3C,273191745,Michael Kors Women's Bradshaw Gold Bracelet Brown Dial Watch MK5696,Apparel,1.0,0.0,0.0,N,Y,Very said because it's a beautiful watch. Returning asap,"When I pulled the watch out of the box, the links just fell apart.  Had it put back together, and they fell apart again! Very said because it's a beautiful watch. Returning asap!",2014-11-20
US,36513401,R19DXCK0QLL7A4,B00EMUZJLO,411688320,Swatch Faux Fox Black Dial Plastic Orange Silicone Quartz Men's Watch SUOB709,Apparel,5.0,0.0,0.0,N,Y,Excellent,Excellent and unexpensive,2014-11-26
US,41179128,R2SMTV3U2WUV2U,B0019M2ITY,318033085,Swatch Women's Menthol Tone LK292G Silver Stainless Steel Swiss Quartz with Silver Dial,Apparel,5.0,0.0,0.0,N,Y,Five Stars,very good,2014-12-01
US,42712799,R1P86OG33GKE6L,B0019M2ITY,318033085,Swatch Women's Menthol Tone LK292G Silver Stainless Steel Swiss Quartz with Silver Dial,Apparel,5.0,0.0,0.0,N,N,"Face scratches easily, but this is the only downside","I have this watch for almost 5 years. No crystals have been detached yet. I changed a battery twice. Face scratches easily, but this is the only downside. I am very pleased with a quality.",2014-12-08
US,27679881,R2OB2KECWXSACE,B000UVTZXM,463600540,Swatch Ladies Watches YSS222G - WW,Apparel,2.0,0.0,0.0,N,Y,Cute but cheap,This watch is cute but cheap. If you are used to good quality or heavier watches it will be an adjustment. I most likely will not purchase a watch of this brand again.,2014-12-08
US,49327263,R1VCJQX5P1ILQF,B009DFSU3C,273191745,Michael Kors Women's Bradshaw Gold Bracelet Brown Dial Watch MK5696,Apparel,5.0,0.0,0.0,N,Y,Five Stars,Perfect!,2014-12-08
US,13626962,R2ELY3VZ7V8F28,B00EMUZJLO,411688320,Swatch Faux Fox Black Dial Plastic Orange Silicone Quartz Men's Watch SUOB709,Apparel,5.0,0.0,0.0,N,Y,I'm confident he will really like it.,"Jury is still out on this one. Got it as a Christmas gift for my grandson, I'm confident he will really like it.",2014-12-17
US,13366591,R3M5RL1WHSFMV,B00EMUZJLO,411688320,Swatch Faux Fox Black Dial Plastic Orange Silicone Quartz Men's Watch SUOB709,Apparel,5.0,0.0,0.0,N,Y,Five Stars,Its great. I love it!,2014-12-20
US,2489065,RGTKEH1R2YO8X,B009DFSU3C,273191745,Michael Kors Women's Bradshaw Gold Bracelet Brown Dial Watch MK5696,Apparel,5.0,0.0,0.0,N,Y,Five Stars,Love it,2014-12-20
US,29916830,R1TEIVP0A7F8G1,B0019M2ITY,318033085,Swatch Women's Menthol Tone LK292G Silver Stainless Steel Swiss Quartz with Silver Dial,Apparel,5.0,0.0,0.0,N,Y,amazingwatch fast,amazing watch fast shipping,2014-12-22
US,12352482,R20VJM7XKWGPLE,B00EMUZJLO,411688320,Swatch Faux Fox Black Dial Plastic Orange Silicone Quartz Men's Watch SUOB709,Apparel,1.0,1.0,5.0,N,Y,Crumby packaging,I was very disappointed in the way I recieved this product. First of all the plastic case it came in was all scuffed up and the plastic case was also broken so it won't stay shut. And the watch was ticking away so who knows how long the battery will last now. It looks like it was probably returned by someone and then sent to me. I chose not to return it because it is an Xmas gift and I would not have had time to send it back and get a new one. The watch itself seemed to be okay.,2014-12-24
US,13986559,R3FG6T0HZT5UT9,B009DFSU3C,273191745,Michael Kors Women's Bradshaw Gold Bracelet Brown Dial Watch MK5696,Apparel,5.0,0.0,0.0,N,Y,Five Stars,This was my first Micheal Kors watch and it is absolutely stunning!!! Loving it!!,2014-12-28
US,15399320,R8HKBYGXWWDTW,B00EMUZJLO,411688320,Swatch Faux Fox Black Dial Plastic Orange Silicone Quartz Men's Watch SUOB709,Apparel,5.0,0.0,0.0,N,Y,Five Stars,Great watch!,2014-12-30
US,28614896,R3T9DWJV67ZA3V,B0019M2ITY,318033085,Swatch Women's Menthol Tone LK292G Silver Stainless Steel Swiss Quartz with Silver Dial,Apparel,5.0,1.0,1.0,N,Y,This watch is exactly as promised. It is light ...,This watch is exactly as promised.  It is light on my wrist.  Flashy without being too dressy.  The right size for small wrists.,2015-01-13
US,1216462,R17L0ZEOGIWMLF,B0019M2ITY,318033085,Swatch Women's Menthol Tone LK292G Silver Stainless Steel Swiss Quartz with Silver Dial,Apparel,5.0,0.0,0.0,N,Y,Five Stars,Very good product very good attention by the seller,2015-01-13
US,15323527,R2LP5SPMSPIEF8,B009DFSU3C,273191745,Michael Kors Women's Bradshaw Gold Bracelet Brown Dial Watch MK5696,Apparel,5.0,0.0,0.0,N,Y,big face watch,got this for my girl she love the watch!,2015-01-23
US,6715036,R2Z9VHDR3JDTUR,B00EMUZJLO,411688320,Swatch Faux Fox Black Dial Plastic Orange Silicone Quartz Men's Watch SUOB709,Apparel,5.0,1.0,1.0,N,Y,Five Stars,very nice. im in love,2015-02-06
US,18774166,R337R97NUA22UT,B0019M2ITY,318033085,Swatch Women's Menthol Tone LK292G Silver Stainless Steel Swiss Quartz with Silver Dial,Apparel,4.0,0.0,0.0,N,Y,Four Stars,long time ago purchasing. it's okay,2015-02-12
US,8593857,R3ERMRQK00B3ZR,B009DFSU3C,273191745,Michael Kors Women's Bradshaw Gold Bracelet Brown Dial Watch MK5696,Apparel,5.0,0.0,0.0,N,Y,Five Stars,Love it .......,2015-02-12
US,1245628,RW8IFHKMDU378,B00IJZMXI0,479653489,Metallica Men's Master Of Puppets Back Patch Black,Apparel,5.0,0.0,0.0,N,Y,Nostalgia of a generation,This is not the original of the 80s but it helps br,2015-02-13
US,16554777,RDOUKXPV89PZH,B00EMUZJLO,411688320,Swatch Faux Fox Black Dial Plastic Orange Silicone Quartz Men's Watch SUOB709,Apparel,5.0,0.0,0.0,N,Y,Five Stars,great!,2015-02-19
US,12005513,R3OYUJVGC3I2SH,B009DFSU3C,273191745,Michael Kors Women's Bradshaw Gold Bracelet Brown Dial Watch MK5696,Apparel,5.0,0.0,0.0,N,Y,Five Stars,Very Good,2015-02-23
US,52764516,R2FSVF7P4MSZH,B00EMUZJLO,411688320,Swatch Faux Fox Black Dial Plastic Orange Silicone Quartz Men's Watch SUOB709,Apparel,2.0,2.0,2.0,N,Y,i like the watch very much-typical Swatchâ€¦lightweight and comfortable,"i like the watch very much-typical Swatchâ€¦lightweight and comfortable.  However, the one that was sent to me tells time accurately but the day of the week does not work, so it will forever be Tuesday when i wear this watch.  Not great to see on a new product but otherwise like it very much.",2015-03-03
US,34073064,R2DJUEQPT90ABK,B0019M2ITY,318033085,Swatch Women's Menthol Tone LK292G Silver Stainless Steel Swiss Quartz with Silver Dial,Apparel,5.0,0.0,0.0,N,Y,Five Stars,great watch! It arrived on time :),2015-03-09
US,22156495,R3L15B2MGTW83J,B009DFSU3C,273191745,Michael Kors Women's Bradshaw Gold Bracelet Brown Dial Watch MK5696,Apparel,5.0,0.0,0.0,N,Y,Five Stars,Fits perfeect! gets so much compliments.,2015-03-19
US,16681259,R1TO050AGF9BFN,B00EMUZJLO,411688320,Swatch Faux Fox Black Dial Plastic Orange Silicone Quartz Men's Watch SUOB709,Apparel,4.0,1.0,2.0,N,Y,You get what you pay for,"Most Swatch watches are cheap, durable, practical, and handsome.  This one's no different, really.  I work with a lot of folks who wear flashy, expensive watches, and yet my orange band Swatch seems to be the only one that catches anyone's notice.<br /><br />Pros:<br />- Tells the time.<br />- Handsome.<br />- Orange is cool.<br />- Durable.<br />- Battery is super accessible.<br /><br />Cons:<br />- Visibly cheap.<br />- I would've liked some form of illumination for checking the time in the dark.",2015-03-21
US,12204056,R1XC3QB1MMBMAW,B000UVTZXM,463600540,Swatch Ladies Watches YSS222G - WW,Apparel,5.0,0.0,0.0,N,Y,Love it arrived as promised Betty Zimmer,Love it  arrived as promised<br />Betty Zimmer,2015-03-30
US,30112238,R1XPTCG70G8SGS,B0019M2ITY,318033085,Swatch Women's Menthol Tone LK292G Silver Stainless Steel Swiss Quartz with Silver Dial,Apparel,5.0,0.0,0.0,N,Y,Five Stars,is expected and recommend the product,2015-04-08
US,8866172,R3QCWSAG7QJ4GX,B000UVTZXM,463600540,Swatch Ladies Watches YSS222G - WW,Apparel,5.0,0.0,0.0,N,Y,Five Stars,muy bueno,2015-04-08
US,1899795,R2A3N53XLY6D6H,B0019M2ITY,318033085,Swatch Women's Menthol Tone LK292G Silver Stainless Steel Swiss Quartz with Silver Dial,Apparel,2.0,0.0,0.0,N,Y,Beautiful watch!,It is wonderful!,2015-04-10
US,14851871,R1Q728DIRWZOUV,B00EMUZJLO,411688320,Swatch Faux Fox Black Dial Plastic Orange Silicone Quartz Men's Watch SUOB709,Apparel,4.0,0.0,0.0,N,Y,Great buy. Pretty snazzy and,Husband likes it. Wears it everyday to his construction job and it hasn't fallen apart. Great buy. Pretty snazzy and different,2015-04-15
US,43421199,R5OMNTWOBSN9T,B00EMUZJLO,411688320,Swatch Faux Fox Black Dial Plastic Orange Silicone Quartz Men's Watch SUOB709,Apparel,5.0,0.0,0.0,N,Y,Five Stars,Swiss quality and McDonald's price.  Looks great,2015-05-08
US,22268281,R2N1XFXQHULZNZ,B009DFSU3C,273191745,Michael Kors Women's Bradshaw Gold Bracelet Brown Dial Watch MK5696,Apparel,5.0,0.0,0.0,N,Y,Five Stars,Gorgeous!,2015-05-19
US,40927072,R19DX1RXUY1RND,B000UVTZXM,463600540,Swatch Ladies Watches YSS222G - WW,Apparel,4.0,0.0,0.0,N,Y,Pretty watch.,Pretty watch. I took out some links to shorten the bracelet....would take to a jewlery next time. I wish the silver was not quite as bright looking.  Numbers on dial a tad hard to see for this ol' gal.,2015-06-11
US,11228813,R3MQV6WAXZD3DH,B0019M2ITY,318033085,Swatch Women's Menthol Tone LK292G Silver Stainless Steel Swiss Quartz with Silver Dial,Apparel,5.0,0.0,0.0,N,Y,Five Stars,good watch,2015-06-22
US,12176051,RP5OVIK1R8FZY,B00CE2VKQU,707089992,Ricoh GC-5 Leather Case for Ricoh GR Camera Black,Apparel,2.0,2.0,3.0,N,N,Get a BlackRapid SNAPR-20 instead,"I have this case in green, from my Limited Edition Ricoh GR, and while it does the job of holding the camera, the worst thing about this case is how the flap comes off so easily.<br /><br />It snaps to the back of the case using two snap buttons, and I've almost lost it (the flap) countless times. I have zero confidence in attaching this case to my belt, and am constantly worried about it coming off while I'm on the go.<br /><br />I have no idea why Ricoh would come up with such a poor design for this case, when a simple loop (similar to what handgun holsters have) would do a far better job keeping the camera securely in the case - it's not as though this flap is going to do a great job of keeping out water and dust.",2015-06-22
US,15281515,RBB1CV704YOTE,B00EMUZJLO,411688320,Swatch Faux Fox Black Dial Plastic Orange Silicone Quartz Men's Watch SUOB709,Apparel,4.0,0.0,0.0,N,Y,"Awesome watch, cool band, but the face is too big for the average woman's arm.","Very cool watch. I'm a Giants fan and I thought this is an awesome black and orange watch. I loved the band too. However, I am not petite in any way and this watch says it's unisex, but I'm so bummed because the face is just too darn big.  So I've returned it. ðŸ˜•",2015-06-23
US,34915277,R1DEPYXH6FUT0L,B00EMUZJLO,411688320,Swatch Faux Fox Black Dial Plastic Orange Silicone Quartz Men's Watch SUOB709,Apparel,5.0,0.0,0.0,N,Y,Five Stars,Great watch..love Swatch! It's a perfect watch for everyday use.,2015-07-22
US,17006339,R1V9LFQ1F0DWTJ,B0019M2ITY,318033085,Swatch Women's Menthol Tone LK292G Silver Stainless Steel Swiss Quartz with Silver Dial,Apparel,5.0,1.0,1.0,N,Y,Five Stars,Great watch! Love it! Swim in the pool or take a shower and still looks brand new!,2015-07-23
US,3682818,R1ZZ3T25PCF4S0,B009DFSU3C,273191745,Michael Kors Women's Bradshaw Gold Bracelet Brown Dial Watch MK5696,Apparel,5.0,0.0,0.0,N,Y,Five Stars,My wife loves it!,2015-07-26
US,5780481,R3BB5RXRS4F8BX,B00EMUZJLO,411688320,Swatch Faux Fox Black Dial Plastic Orange Silicone Quartz Men's Watch SUOB709,Apparel,4.0,0.0,1.0,N,Y,Four Stars,I like it,2015-08-02
US,3953482,R28JDZ47NZL2CZ,B009DFSU3C,273191745,Michael Kors Women's Bradshaw Gold Bracelet Brown Dial Watch MK5696,Apparel,5.0,0.0,0.0,N,Y,Five Stars,"Great watch, my girl loved it!!",2015-08-10
